round,team_name,group_name,group_type,group_code,village,union,union_code,upazila,upazila_code,district,district_code,ward,female_producers_involved,male_producers_involved,female_producers_present,male_producers_present,female_producers_dropout,male_producers_dropout,evaluation_date,facilitator,development_plan,rules_regulation,leadership_process,learning_sharing_space,services,cow_shed_mgmt,feed_mgmt,health_mgmt,breed_dvmt,milk_mgmt,milk_marketing,info_mgmt,gender_equity,total
2.0,Bogra,Golap,2.0,10957306014.0,Namajkhali,Sonatola,NA,Sonatola,NA,Bogra,NA,NA,36.0,NA,31.0,NA,5.0,0.0,41976.000000,"Nitai , FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,28.0
2.0,Bogra,Meghna ,2.0,10957306015.0,Namajkhali,Sonatola,NA,Sonatola,NA,Bogra,NA,NA,35.0,NA,30.0,NA,5.0,0.0,41977.000000,"Nitai , FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,24.0
2.0,Bogra,Doyel,2.0,10957306016.0,Namajkhali,Sonatola,NA,Sonatola,NA,Bogra,NA,NA,25.0,NA,21.0,NA,4.0,0.0,41974.000000,"Nitai , FF",2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,30.0
2.0,Bogra,Sapla ,2.0,10957306017.0,Namajkhali,Sonatola,NA,Sonatola,NA,Bogra,NA,NA,30.0,NA,25.0,NA,5.0,0.0,41974.000000,"Nitai , FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,25.0
2.0,Bogra,Borai 1,1.0,38583801011.0,Borai ,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,4.0,23.0,3.0,22.0,1.0,1.0,41981.000000,"Masudur, FF",2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,28.0
2.0,Bogra,Borai 2,1.0,38583801012.0,Borai ,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,8.0,30.0,6.0,28.0,2.0,2.0,41981.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
2.0,Bogra,Hatiur 1,1.0,38583804011.0,Hatiur 1,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,8.0,14.0,7.0,14.0,1.0,0.0,41976.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,29.0
2.0,Bogra,Hatiur 2,1.0,38583804012.0,Hatiur ,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,16.0,17.0,15.0,16.0,1.0,1.0,41980.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,28.0
2.0,Bogra,Naw Para 1,1.0,38583806011.0,Naw Para ,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,24.0,NA,22.0,NA,2.0,0.0,41982.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
2.0,Bogra,Naw Para 2,1.0,38583806012.0,Naw Para ,Ahammadabad,NA,Kalai,NA,Joypurhat,NA,NA,28.0,0.0,25.0,NA,3.0,0.0,41987.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0
2.0,Bogra,Dhuronjo,1.0,38586003011.0,Dhuronjo,Kalai Pouroshava,NA,Kalai,NA,Joypurhat,NA,NA,12.0,33.0,NA,39.0,12.0,0.0,41967.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,29.0
2.0,Bogra,Dhuronjo Dokhin Para,1.0,38586003012.0,Dhuronjo Dokhin Para,Kalai Pouroshava,NA,Kalai,NA,Joypurhat,NA,NA,24.0,NA,24.0,NA,0.0,0.0,41976.000000,"Masudur, FF",2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,30.0
2.0,Bogra,Nayapara-1,1.0,38586003021.0,Nayapara-1,Kalai Pouroshava,NA,Kalai,NA,Joypurhat,NA,NA,22.0,3.0,20.0,3.0,2.0,0.0,41967.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,28.0
2.0,Bogra,Nayapara-2,1.0,38586003022.0,Nayapara,Kalai Pouroshava,NA,Kalai,NA,Joypurhat,NA,NA,23.0,6.0,22.0,4.0,1.0,2.0,41980.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,29.0
2.0,Bogra,Mulgram,1.0,38586008011.0,Mulgram South,Kalai Pouroshava,NA,Kalai,NA,Joypurhat,NA,NA,34.0,NA,32.0,NA,2.0,0.0,41975.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,28.0
2.0,Bogra,Olipur,1.0,38586605011.0,Olipur,Matrai,NA,Kalai,NA,Joypurhat,NA,NA,NA,41.0,NA,37.0,0.0,4.0,41990.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
2.0,Bogra,Verendi,1.0,38586605021.0,Verendi,Matrai,NA,Kalai,NA,Joypurhat,NA,NA,1.0,34.0,NA,30.0,1.0,4.0,41990.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0
2.0,Bogra,Kusumsara,1.0,38586607011.0,Kusumsara,Matrai,NA,Kalai,NA,Joypurhat,NA,NA,1.0,35.0,NA,33.0,1.0,2.0,41982.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0
2.0,Bogra,Dippara,1.0,38589501011.0,Begungram,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,27.0,14.0,26.0,11.0,1.0,3.0,41970.000000,"Masudur, FF",2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,30.0
2.0,Bogra,Begungram Dhakin Para,1.0,38589501012.0,Dhakin Begungram,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,16.0,3.0,15.0,2.0,1.0,1.0,41968.000000,"Masudur, FF",2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,30.0
2.0,Bogra,Motherpur,1.0,38589503011.0,Motherpur,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,15.0,10.0,13.0,10.0,2.0,0.0,41975.000000,"Masudur, FF",2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,28.0
2.0,Bogra,Badha Uccho ,1.0,38589503021.0,Badha Uccho ,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,27.0,NA,25.0,NA,2.0,0.0,41969.000000,"Masudur, FF",2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,29.0
2.0,Bogra,Zindarpur Talukdar Para,1.0,38589504011.0,Zindarpur Talukdar Para,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,30.0,NA,27.0,NA,3.0,0.0,41970.000000,"Masudur, FF",3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,35.0
2.0,Bogra,Zindarpur Modho Para,1.0,38589504012.0,Talukdar Modhopara,Zindarpur,NA,Kalai,NA,Joypurhat,NA,NA,27.0,NA,26.0,NA,1.0,0.0,41966.000000,"Masudur, FF",3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,33.0
2.0,Rangpur,Shukhdeb Khawar Par,1.0,49771006011.0,Shukhdeb,Biddananda,NA,Shukhdeb,NA,Kurigram,NA,NA,15.0,15.0,14.0,9.0,1.0,6.0,41990.000000,"Ershad Hossain, FF",3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,29.0
2.0,Rangpur,Shukhdeb Basuniapara,1.0,49771006012.0,Shukhdeb,Biddananda,NA,Shukhdeb,NA,Kurigram,NA,NA,13.0,17.0,10.0,13.0,3.0,4.0,41996.000000,"Ershad Hossain, FF",3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,31.0
2.0,Rangpur,Hasarpar,1.0,49771008011.0,Hasarpar,Biddananda,NA,Rajarhut,NA,Kurigram,NA,NA,29.0,1.0,24.0,NA,5.0,1.0,41969.000000,"Ershad Hossain, FF",3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,29.0
2.0,Rangpur,Arjunmisraw,1.0,49772105011.0,Arjunmisraw,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,27.0,3.0,20.0,3.0,7.0,0.0,41998.000000,Argina Begum FF,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,30.0
2.0,Rangpur,Pirmahmud,1.0,49772106011.0,Pirmahmud,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,11.0,19.0,9.0,15.0,2.0,4.0,42002.000000,"Ershad Hossain, FF",3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,33.0
2.0,Rangpur,Khuliatari,1.0,49772106021.0,khuliatari,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,28.0,2.0,24.0,2.0,4.0,0.0,42000.000000,Argina Begum FF,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,34.0
2.0,Rangpur,Sakua,1.0,49772107011.0,Talukasaru,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,30.0,NA,25.0,NA,5.0,0.0,41998.000000,"Ershad Hossain, FF",3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,26.0
2.0,Rangpur,Sonabar,1.0,49772108011.0,Sonabar,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,28.0,2.0,24.0,1.0,4.0,1.0,41998.000000,"Ershad Hossain, FF",2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,30.0
2.0,Rangpur,Amtoli,1.0,49772108021.0,Amtoli,Chakirposhar,NA,Rajarhut,NA,Kurigram,NA,NA,30.0,NA,24.0,NA,6.0,0.0,41998.000000,Argina Begum FF,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,32.0
2.0,Rangpur,Telepara,1.0,49775204011.0,Telepara,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,18.0,12.0,13.0,9.0,5.0,3.0,41996.000000,"Ershad Hossain, FF",3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,27.0
2.0,Rangpur,Jharijhar-1,1.0,49775206011.0,Jharijhar,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,21.0,9.0,18.0,7.0,3.0,2.0,41973.000000,"Ershad Hossain, FF",3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,27.0
2.0,Rangpur,Palpara,1.0,49775207011.0,Palpara,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,1.0,29.0,1.0,23.0,0.0,6.0,41990.000000,"Ershad Hossain, FF",3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,32.0
2.0,Rangpur,Gukula Basuniapara,1.0,49775207021.0,Gukula,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,30.0,NA,24.0,NA,6.0,0.0,41997.000000,"Ershad Hossain, FF",3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,29.0
2.0,Rangpur,Jharijhar,1.0,49775208011.0,Jharijhar,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,16.0,14.0,15.0,9.0,1.0,5.0,41970.000000,"Ershad Hossain, FF",2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,30.0
2.0,Rangpur,Gukula Dararpar,1.0,49775208021.0,Gukula,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,21.0,9.0,19.0,6.0,2.0,3.0,41997.000000,"Ershad Hossain, FF",3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,30.0
2.0,Rangpur,Manabari,1.0,49775209011.0,Manabari,Nazimkhan,NA,Rajarhut,NA,Kurigram,NA,NA,30.0,NA,24.0,NA,6.0,0.0,41991.000000,"Ershad Hossain, FF",3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,29.0
2.0,Rangpur,Dhalgas,1.0,49777308011.0,Dhalgas,Rajarhut,NA,Rajarhut,NA,Kurigram,NA,NA,31.0,NA,26.0,NA,5.0,0.0,42000.000000,Shirajul Islam FF,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,30.0
2.0,Rangpur,Burarapath,1.0,49778402011.0,Joydevmalshabari,Omar-Mazid,NA,Rajarhut,NA,Kurigram,NA,NA,13.0,17.0,10.0,13.0,3.0,4.0,42002.000000,"Ershad Hossain, FF",2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,26.0
2.0,Rangpur,Dananagar-1,1.0,49778402021.0,Dananagar,Omar-Mazid,NA,Rajarhut,NA,Kurigram,NA,NA,13.0,17.0,7.0,16.0,6.0,1.0,42000.000000,Argina Begum FF,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,31.0
2.0,Rangpur,Dananagar-2,1.0,49778402022.0,Dananagar,Omar-Mazid,NA,Rajarhut,NA,Kurigram,NA,NA,9.0,21.0,9.0,16.0,0.0,5.0,42000.000000,Shirajul Islam FF,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,27.0
2.0,Rangpur,Dhanipara,1.0,49778402031.0,Ghumaru,Omar-Mazid,NA,Rajarhut,NA,Kurigram,NA,NA,13.0,17.0,11.0,11.0,2.0,6.0,42001.000000,"Ershad Hossain, FF",2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,28.0
2.0,Rangpur,Ghumaru Moulapara,1.0,49778402032.0,Ghumaru,Omar-Mazid,NA,Rajarhut,NA,Kurigram,NA,NA,11.0,19.0,9.0,13.0,2.0,6.0,42001.000000,"Ershad Hossain, FF",3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,30.0
2.0,Salonga,Sikarpara,2.0,69416706011.0,Sikarpara,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,3.0,28.0,NA,25.0,3.0,3.0,42002.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,22.0
2.0,Salonga,Darikachikata,2.0,69416707011.0,Darikachikata,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,31.0,NA,25.0,NA,6.0,0.0,42001.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,21.0
2.0,Salonga,Ranigram Paschimpara,2.0,69416709011.0,Ranigram,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,NA,32.0,NA,26.0,0.0,7.0,42002.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,24.0
2.0,Salonga,Ranigram Madhopara,2.0,69416709012.0,Ranigram,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,30.0,NA,25.0,NA,5.0,0.0,42002.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0
2.0,Salonga,Ranigram Fakirpara,2.0,69416709013.0,Ranigram,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,33.0,NA,27.0,NA,6.0,0.0,42001.000000,"Mahafuzur Rahman,FF",1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,20.0
2.0,Salonga,Bilkator Natun para,2.0,69416709021.0,Bilkator,Moshinda,NA,Gurudaspur,NA,Natore,NA,NA,21.0,10.0,17.0,7.0,4.0,3.0,42001.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,23.0
2.0,Bhangura ,Jogonnathpur,2.0,76191508011.0,Jogonnathpur,Astomonisha,NA,Bhangura,NA,Pabna,NA,NA,32.0,NA,22.0,NA,10.0,0.0,41996.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,21.0
2.0,Bhangura ,Shingari ModdhoPara,2.0,76191508012.0,Shingari,Astomonisha,NA,Bhangura,NA,Pabna,NA,NA,30.0,NA,23.0,NA,7.0,0.0,41997.000000,"Shahan Ara Begum,FF",2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0
2.0,Bhangura ,Singari,2.0,76191508013.0,Shingari,Astomonisha,NA,Bhangura,NA,Pabna,NA,NA,21.0,12.0,13.0,12.0,9.0,0.0,42002.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0
2.0,Bhangura ,Chowbaria Haro Para 1,2.0,76193101011.0,Chowbaria,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,18.0,13.0,12.0,6.0,6.0,7.0,42003.000000,"Jannatun Nessa,FF",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0
2.0,Bhangura , Chowbaria Haro Para 2,2.0,76193101012.0,Chowbaria,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,12.0,18.0,10.0,8.0,2.0,10.0,42003.000000,"Jannatun Nessa,FF",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0
2.0,Bhangura ,Kashipur Poshsim Para,2.0,76193102011.0,Kashipur,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,24.0,10.0,22.0,3.0,2.0,7.0,41999.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,24.0
2.0,Bhangura ,Rangalia Purbo  para,2.0,76193103011.0,Rangalia,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,25.0,7.0,20.0,4.0,5.0,3.0,42002.000000,"Shahan Ara Begum,FF",2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,27.0
2.0,Bhangura ,Akondo Para,2.0,76193104011.0,Kolkoti,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,22.0,13.0,17.0,8.0,5.0,5.0,41975.000000,"Shahan Ara Begum,FF",2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0
2.0,Bhangura ,Kolkoti Poshsim Para,2.0,76193104012.0,Kolkoti,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,28.0,4.0,22.0,2.0,6.0,2.0,41996.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0
2.0,Bhangura ,Bhobanipur biswas Para ,2.0,76193106011.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,16.0,14.0,11.0,9.0,5.0,5.0,41996.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0
2.0,Bhangura ,Bhobanipur Molla para,2.0,76193106012.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,17.0,16.0,11.0,11.0,6.0,5.0,42004.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0
2.0,Bhangura ,Bhobanipur   BhatoPara,2.0,76193106013.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,28.0,5.0,18.0,NA,10.0,5.0,42001.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,23.0
2.0,Bhangura ,Bhobanipur Khara Para,2.0,76193106014.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,23.0,4.0,17.0,2.0,6.0,2.0,41997.000000,"Mamunur Rashid,FF",2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,21.0
2.0,Bhangura ,Bhobanipur Diar Para 1,2.0,76193106015.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,13.0,17.0,13.0,9.0,0.0,8.0,42002.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,25.0
2.0,Bhangura ,Bhobanipur Diar Para 2,2.0,76193106016.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,21.0,9.0,17.0,4.0,4.0,5.0,42002.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0
2.0,Bhangura ,Bhobanipur school para,2.0,76193106021.0,Bhobanipur,Bhangura,NA,Bhangura,NA,Pabna,NA,NA,12.0,18.0,11.0,15.0,1.0,3.0,42003.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,23.0
2.0,Bhangura ,Kashipur Moddho Para,2.0,76197902011.0,Kashipur,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,31.0,3.0,25.0,1.0,6.0,2.0,41977.000000,"Shahan Ara Begum,FF",2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,27.0
2.0,Bhangura ,Rangalia Moddho para,2.0,76197903011.0,Rangalia,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,6.0,26.0,4.0,20.0,2.0,5.0,42002.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0
2.0,Bhangura ,Parbhangura Possim Para,2.0,76197909011.0,Parbhangura,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,35.0,1.0,28.0,NA,7.0,1.0,41990.000000,"Jannatun Nessa,FF",1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,30.0
2.0,Bhangura ,Parbhangura Moshjid Para,2.0,76197909012.0,Parbhangura,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,31.0,8.0,20.0,2.0,11.0,6.0,41997.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,26.0
2.0,Bhangura ,Parbhangura Oyabda Para,2.0,76197909013.0,Parbhangura,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,23.0,2.0,17.0,NA,6.0,2.0,42001.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,23.0
2.0,Bhangura ,Parbhangura Moddho para,2.0,76197909014.0,Parbhangura,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,42.0,3.0,31.0,1.0,11.0,2.0,41974.000000,"Jannatun Nessa,FF",2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,31.0
2.0,Bhangura ,Parbhangura Dokkhin Para,2.0,76197909015.0,Parbhangura,Parbhangura,NA,Bhangura,NA,Pabna,NA,NA,26.0,7.0,19.0,4.0,7.0,3.0,41975.000000,"Jannatun Nessa,FF",1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,29.0
2.0,Salonga,Bordanagor Bazarpara milk producer group,2.0,76221108011.0,Bordanagor,Chaikhola,NA,Chatmohor,NA,Pabna,NA,NA,33.0,1.0,26.0,NA,7.0,1.0,41991.000000,"Mahafuzur Rahman,FF",2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0
2.0,Salonga,Bordanagor kharapara milk producer group,2.0,76221108012.0,Bordanagor,Nimaichara,NA,Chatmohor,NA,Pabna,NA,NA,30.0,NA,25.0,NA,5.0,0.0,41991.000000,"Mahafuzur Rahman,FF",2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0
2.0,Salonga,Bordanaor Dakhinpara,2.0,76221108013.0,Bordanagor,Chaikhola,NA,Chatmohor,NA,Pabna,NA,NA,32.0,NA,25.0,NA,7.0,0.0,41996.000000,"Mahafuzur Rahman,FF",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,25.0
2.0,Salonga,Bordanagor Moshinda Para,2.0,76221108014.0,Bordanagor,Chaikhola,NA,Chatmohor,NA,Pabna,NA,NA,32.0,NA,25.0,NA,7.0,0.0,41997.000000,"Mahafuzur Rahman,FF",2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,29.0
2.0,Salonga,Langolmara Dakhinpara,2.0,76221108021.0,Langolmara,Chaikhola,NA,Chatmohor,NA,Pabna,NA,NA,31.0,NA,25.0,NA,6.0,0.0,41997.000000,Raquibuzzaman,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,30.0
2.0,Salonga,Binnabari Uttar,2.0,76221108031.0,Binnabari,Nimaichara,NA,Chatmohor,NA,Pabna,NA,NA,35.0,NA,27.0,NA,8.0,0.0,41996.000000,Raquibuzzaman,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,30.0
2.0,Bhangura ,Bothor Hindu Para,2.0,76221305011.0,Bothor,Bilcholon,NA,Chatmohor,NA,Pabna,NA,NA,30.0,NA,23.0,NA,8.0,0.0,41983.000000,"Shahan Ara Begum,FF",2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,27.0
